YEAR,MO,DY,T2M,T2MDEW,T2MWET,QV2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,RH2M,TS
1981,9,4,8.03,4.44,6.23,8.85,5.84,59.45,3.16,213.06,4.55,214.25,79.94,8.57
1981,9,5,7.36,3.67,5.51,8.42,5.17,59.59,1.49,206.94,1.88,206.75,79.69,8.82
1981,9,6,7.28,3.21,5.24,8.06,4.14,59.7,1.75,217.12,2.24,218.19,77.44,7.88
1981,9,7,5.83,2.72,4.27,7.81,6.71,59.71,1.48,165.62,1.8,166.94,82.38,6.87
1981,9,8,5.57,3.01,4.29,8,4.5,59.58,2.56,201.06,3.34,201.94,85.19,6.29
1981,9,9,6.13,3.42,4.77,8.24,6.61,59.61,2.31,194.31,3.06,195.56,84.56,6.98
1981,9,10,6.67,3.69,5.18,8.42,5.32,59.54,3.95,214,5.38,215.88,83.31,6.66
1981,9,11,7.88,3.74,5.81,8.42,1.73,59.37,4.42,226.12,6.44,227.25,78.25,8.15
1981,9,12,5.23,2.56,3.9,7.75,9.74,59.48,3.53,225.12,4.21,227.06,84.62,6.23
1981,9,13,3.99,-0.05,1.97,6.35,8.87,59.76,1.99,183.94,2.67,183.38,77.31,4.8
1981,9,14,4.38,-3.29,0.55,5,0.39,59.9,1.96,189.62,2.48,191.31,62.56,4.48
1981,9,15,1.2,-3.64,-1.22,4.82,2.67,59.98,1.49,114,2.02,112.56,72.38,1.77
1981,9,16,0.64,-3.25,-1.31,5,4.41,59.95,0.95,97,1.34,114.38,77.62,1.38
1981,9,17,1.52,-5.85,-2.17,4.03,0.16,59.96,1.7,245.81,2.18,246.25,62.25,1.85
1981,9,18,2.79,-4.34,-0.77,4.64,1.48,59.77,2.75,201.75,3.49,202.44,62.56,3.05
1981,9,19,0.32,-2.91,-1.3,5.13,5.49,59.71,2.51,48.31,3.18,48.81,80.56,0.9
1981,9,20,1.73,-2.77,-0.52,5.25,1.73,59.72,2.4,118.88,3.16,119.69,75.25,2.44
1981,9,21,1.95,-1.01,0.48,5.92,1.5,59.65,2.91,198.38,4.11,183.44,82.31,2.68
1981,9,22,0.18,-6.17,-2.99,3.97,0.31,59.97,2.48,306.5,3.22,306.69,65.38,0.58
1981,9,23,2.33,-8.09,-2.88,3.36,0,59.9,1.6,244.62,2.05,244.69,47.19,1.31
1981,9,24,3.42,-5.59,-1.08,4.21,0,59.81,2.53,216.31,3.23,218.31,54.06,2.76
1981,9,25,4.39,-3.27,0.56,5.07,0,59.78,3.39,200.75,4.46,202.25,60.12,3.99
1981,9,26,5.76,0.48,3.12,6.71,0.2,59.74,2.92,215.25,3.84,216.69,71.75,5.4
1981,9,27,5.36,1.55,3.45,7.2,2.11,59.61,3.64,211.31,4.5,212.06,79.56,5.51
1981,9,28,3.19,-0.36,1.42,6.35,4.38,59.42,3.66,150.88,5.34,151.56,79.94,3.76
1981,9,29,2.76,-0.14,1.31,6.41,9.05,59.35,2.13,209.5,3.15,193.81,83,3.64
1981,9,30,4.56,1.83,3.2,7.39,3.52,59.23,4.02,221.62,5.54,222.44,84.44,5.01
1981,10,1,5.03,0.96,3,6.96,0.72,59.12,4.28,218.69,5.75,219.62,77.38,4.94
1981,10,2,4.43,-0.23,2.1,6.35,0.03,59.21,4.37,210.81,5.76,212.06,74.25,4.14
1981,10,3,4.73,-1.02,1.85,5.98,0.17,59.27,4.06,199.38,5.33,199.62,69.31,4.36
1981,10,4,4.53,-1.33,1.6,5.86,0.01,59.21,4.02,191,5.42,192.81,69.88,4.53
1981,10,5,4.13,-2.73,0.7,5.31,0.09,59.18,4.11,234.25,5.48,235.44,64.19,3.37
1981,10,6,3.05,-4.35,-0.65,4.64,0,59.22,3.75,230.44,5,230,61.25,2.62
1981,10,7,1.27,-7.14,-2.94,3.72,0,59.43,2.73,195.19,3.59,208.75,59.94,1.8
1981,10,8,0.2,-6.81,-3.31,3.78,1.41,59.55,2.52,117.69,3.27,117.31,63.56,1.46
1981,10,9,1.58,-3.77,-1.1,4.82,0.31,59.43,2.01,165.12,2.61,167,71.5,2.36
1981,10,10,-0.95,-6.03,-3.49,4.03,0.2,59.4,2.81,140.69,3.7,139.81,71.44,-0.1
1981,10,11,0.44,-5.89,-2.73,4.09,0.19,59.38,3.34,188.62,4.41,189,65.88,0.62
1981,10,12,0.52,-4.88,-2.18,4.39,0.04,59.58,2.69,184.19,3.49,186,68.69,0.44
1981,10,13,2.21,-4.42,-1.1,4.58,0.11,59.59,3.86,234.88,5.22,236.19,64.88,2.23
1981,10,14,0.88,-4.68,-1.9,4.46,0.22,59.52,3.43,247.19,4.63,248.25,68.56,0.94
1981,10,15,0.23,-8.31,-4.04,3.36,0,59.63,3.53,248.31,4.74,249.75,57.06,0.23
1981,10,16,0.65,-8.52,-3.93,3.3,0.9,59.48,4.31,243.31,6.08,245,53.5,0.36
1981,10,17,1.56,-4.84,-1.64,4.46,0.01,59.28,3.75,220.88,5.32,222.31,67.38,1.8
1981,10,18,0.15,-8.8,-4.33,3.23,0,59.27,4.9,249.31,7,250.69,56.19,-0.14
1981,10,19,0.58,-7.78,-3.6,3.48,0.02,59.33,4.46,229.81,6.16,231.06,57.5,0.05
1981,10,20,0.12,-7.79,-3.84,3.48,0,59.32,4.79,245.19,6.72,246.62,59.75,-0.16
1981,10,21,0.07,-9.57,-4.75,2.99,0.85,59.29,4.06,259.56,5.58,260.88,52.94,-0.59
1981,10,22,-2,-9.13,-5.56,3.11,0.18,59.55,3.08,181.12,4.25,179.62,61.94,-1.1
1981,10,23,-0.8,-10.45,-5.63,2.75,0.05,59.6,2.98,222.69,3.8,223.19,51.25,-1.51
1981,10,24,-0.02,-10.42,-5.22,2.75,0.07,59.58,3.83,253.31,5.1,283.38,48.38,-1.33
1981,10,25,0.57,-8.52,-3.98,3.3,0,59.51,4.05,254.75,5.69,256.5,54.06,0.03
1981,10,26,-0.48,-5.35,-2.92,4.33,2.53,59.33,3.27,137.81,4.24,138.94,71.56,0.39
1981,10,27,-6.5,-11.92,-9.21,2.44,3.19,59.56,3.93,171.5,4.53,171.38,65.94,-5.56
1981,10,28,-5.77,-12.49,-9.13,2.32,0,59.68,2.27,178.25,2.93,179.38,59.81,-5.44
1981,10,29,-4.02,-9.92,-6.97,2.93,0.18,59.24,3.96,241.56,5.98,243.06,66.75,-4.39
1981,10,30,-4.23,-12.26,-8.24,2.38,0.02,59.15,4.16,261.94,5.86,263.44,56.75,-4.84
1981,10,31,-3.38,-11.61,-7.49,2.56,0.01,59.06,6.66,250.81,9.23,251.88,56.81,-3.61
1981,11,1,-6.54,-15.39,-10.97,1.77,0,59.52,3,278.12,4.11,279.31,51.5,-6.28
1981,11,2,-4.8,-13.45,-9.13,2.14,1.59,59.18,4.66,275.44,6.67,276.06,53.81,-5.46
1981,11,3,-3.49,-9.74,-6.62,3.11,0.07,59.11,3.77,248.06,5.45,249.69,66.19,-3.74
1981,11,4,0.62,-3.04,-1.21,5.19,2.63,58.67,5.59,219.88,8.05,221.38,80.25,0.4
1981,11,5,-6.27,-10.56,-8.42,2.75,5.48,59.02,3.2,171.19,3.52,181.94,72.75,-5.17
1981,11,6,-7.67,-13.54,-10.6,2.08,0.48,59.28,3.34,260.62,4.52,258.12,63.06,-8.15
1981,11,7,-10.27,-16.78,-13.52,1.53,0.01,59.52,5.03,275.62,6.89,275.94,59.69,-11.81
1981,11,8,-9.3,-16.73,-13.02,1.53,0,59.48,3.38,275.56,4.5,275.88,55.06,-11.23
1981,11,9,-7.77,-15.23,-11.5,1.77,0,59.28,3.19,242.75,4.15,243.88,56.06,-10.02
1981,11,10,-6.56,-10.01,-8.28,2.93,0.91,59.1,2.7,180.62,3.47,180.88,78.75,-7.5
1981,11,11,-6.1,-9.71,-7.9,2.93,0.76,59.13,2.31,182.75,3.03,183.75,79.25,-6.65
1981,11,12,-5.56,-10.33,-7.95,2.81,0.1,59.31,2.95,233.5,3.87,234.38,72.88,-6.13
1981,11,13,-5.61,-10.31,-7.96,2.81,0.14,59.25,4.42,219.44,6.09,220.62,71.94,-6.15
1981,11,14,-8.01,-13.26,-10.63,2.2,0.92,59.36,2.26,304.69,2.72,304.69,67.69,-8.74
1981,11,15,-9.92,-17.76,-13.84,1.34,0.06,59.6,2.63,306.94,3.4,306.81,52.5,-11.7
1981,11,16,-11.23,-18.6,-14.91,1.28,0,59.59,3.27,234.56,4.29,236.12,54.44,-13.52
1981,11,17,-8.81,-15.63,-12.22,1.77,0,59.28,4.56,218.38,6.17,219.56,58.38,-10.7
1981,11,18,-5.82,-11.83,-8.83,2.44,0,59.1,4.15,217.56,5.77,218.5,64.56,-6.38
1981,11,19,-5.89,-12.46,-9.18,2.32,0,59.2,3.98,255.69,5.5,257,61.38,-6.56
1981,11,20,-6.35,-13.02,-9.68,2.26,0,59.11,4.53,214.31,6.45,215.31,60.38,-7.41
1981,11,21,-5.86,-11.88,-8.87,2.44,0,59.03,4.81,229.12,6.64,230,67.25,-6.26
1981,11,22,-8.12,-15.84,-11.98,1.71,0,59.12,4.28,267.06,5.56,267.56,55.75,-8.88
1981,11,23,-9.52,-17.77,-13.64,1.4,0.01,59.05,4.12,238.5,5.73,239.38,52.12,-10.09
1981,11,24,-10.35,-17.87,-14.11,1.34,0,59,5.12,244,7.38,245.88,57,-10.76
1981,11,25,-8.68,-13.23,-10.95,2.2,0.22,58.82,3.45,231.38,4.66,232.25,70.12,-9.53
1981,11,26,-8.38,-15.74,-12.06,1.71,0,59.05,2.98,235.25,4.02,236.62,57.25,-8.94
1981,11,27,-7.51,-13.2,-10.35,2.2,0,59.05,3.39,231.62,4.59,232.81,66.25,-8.21
1981,11,28,-10.31,-16.38,-13.35,1.59,0,59.07,3.48,291.88,4.58,291.31,61.31,-10.26
1981,11,29,-13.29,-21.29,-17.29,0.98,0,59.27,4.68,282.38,6.23,283.06,52.12,-13.95
1981,11,30,-13.21,-22.26,-17.74,0.98,0,59.46,1.65,220.75,2.1,220.62,46.5,-14.07
1981,12,1,-10.34,-14.68,-12.51,1.89,0.25,59.28,3.16,190.5,4.05,191.75,71.56,-10.2
1981,12,2,-11.6,-18.33,-14.96,1.28,0,59.47,3.71,235.88,4.88,237.62,59.81,-12.83
1981,12,3,-8.75,-15.92,-12.34,1.71,0.03,59.23,4.36,230.38,5.81,231.88,56.94,-10.01
1981,12,4,-8.7,-14.45,-11.57,1.95,0.5,59.08,4.7,248.94,6.39,249.94,65.38,-9.85
1981,12,5,-11.49,-18.02,-14.75,1.34,0.04,59.31,4.29,268.62,5.88,269.69,60.06,-12.35
1981,12,6,-11.63,-19.42,-15.52,1.16,0,59.59,3.46,238.12,4.62,240.44,53.12,-13.32
1981,12,7,-9.05,-15.34,-12.19,1.89,1.69,59.1,4.24,201.12,5.96,202.44,60.56,-10.28
1981,12,8,-10.24,-15.18,-12.71,1.83,0,59.04,5.37,236.75,7.45,237.75,67.81,-11.59
1981,12,9,-10.38,-17.6,-13.99,1.4,0,59.33,3.23,237.62,4.16,238.75,54.56,-13.52
1981,12,10,-9.87,-16.63,-13.25,1.59,0.04,59.5,3.45,235.25,4.51,236.44,59.19,-12.63
1981,12,11,-8.68,-15.84,-12.26,1.71,0.71,59.32,2.99,232.31,3.85,233.25,56.12,-10.62
1981,12,12,-10.34,-16.74,-13.54,1.59,0.53,59.03,4.88,242.88,6.77,243.62,62.44,-12.59
1981,12,13,-11.97,-19.35,-15.66,1.16,0,59.19,3.11,257.19,4.08,258.81,53.62,-14.41
1981,12,14,-12.24,-19.06,-15.65,1.22,0.04,59,3.85,265.25,5.14,265.44,57,-13.77
1981,12,15,-15.24,-22.41,-18.82,0.85,0.45,58.99,3.3,305.31,4.34,317.75,54.19,-16.38
1981,12,16,-15.74,-22.77,-19.25,0.85,0.1,58.85,4.31,272.94,5.56,273.75,53.69,-17.97
1981,12,17,-16.12,-24.2,-20.16,0.73,0,58.99,3.8,289.69,4.9,289.88,49.5,-18.35
1981,12,18,-15.06,-20.85,-17.95,1.1,0.79,59.03,1.34,141.62,1.68,141.88,59.94,-16.15
1981,12,19,-13.95,-18.19,-16.07,1.34,0.33,58.96,3.23,234.19,4.41,235.56,71.81,-14.64
1981,12,20,-15.23,-21.88,-18.56,0.92,0,58.93,4.8,280.25,6.62,280.38,56.69,-16.93
1981,12,21,-12.85,-20.81,-16.84,1.04,0,59.02,2.23,280.62,2.85,278.06,49.44,-14.15
1981,12,22,-15.18,-21.82,-18.5,0.92,1.11,59.3,3.85,265.75,5.03,267.75,56.06,-17.77
1981,12,23,-15.08,-20.93,-18.01,1.04,0,59.15,4.59,250.12,5.98,251.31,61.94,-17.6
1981,12,24,-13.87,-20.32,-17.1,1.1,0,58.95,4.61,255.12,6.64,256.5,58.88,-15.17
1981,12,25,-17.57,-24.77,-21.17,0.67,0.54,59.09,4.06,258.25,5.76,260.19,53.69,-18.6
1981,12,26,-15.56,-19.74,-17.64,1.22,0.22,58.88,4.6,245.25,6.69,247.38,69.62,-16.91
1981,12,27,-14.86,-20.35,-17.6,1.1,0.1,59.06,5.91,252.44,8.52,254.25,64.12,-16.25
1981,12,28,-12.82,-18.26,-15.54,1.34,0,58.9,4.94,240.81,7.17,242.75,65.31,-14.05
1981,12,29,-11.51,-16.06,-13.79,1.65,0.17,58.71,3.75,261.69,5.12,262.75,70.69,-12.77
1981,12,30,-14.04,-19.44,-16.74,1.16,0.01,58.97,4.79,273.19,6.56,274.25,63,-15.66
1981,12,31,-13.77,-19.79,-16.77,1.16,0,59.09,3.86,267.31,5.19,268.44,61.19,-15.63
1982,1,1,-12.33,-18.17,-15.25,1.34,0,58.91,3.67,253.5,5.07,255.19,63.06,-13.7
1982,1,2,-12.05,-17.95,-15,1.34,0,58.75,4.39,257.69,6.05,259.75,64.25,-13.56
1982,1,3,-12.37,-18.12,-15.24,1.34,0,58.93,4.66,279.5,6.74,280.69,62.75,-13.49
1982,1,4,-11.87,-17.79,-14.83,1.4,0.07,59.07,4.34,260.19,6.15,262.12,62.81,-13.17
1982,1,5,-9.67,-15.06,-12.37,1.83,0.05,58.94,4.59,273.19,6.5,274.69,67.44,-10.53
1982,1,6,-10.63,-15.46,-13.05,1.77,0,59.27,1.62,180.06,2.06,180,69.31,-11.04
1982,1,7,-10.73,-17.63,-14.17,1.4,0.7,59.27,2.84,291.56,3.66,292,59.19,-11.44
1982,1,8,-12.63,-18.15,-15.38,1.34,0.13,59.39,3.55,271.75,4.68,273.69,66.62,-13.49
1982,1,9,-12.1,-16.75,-14.43,1.53,0,59.15,3.8,237.06,4.93,238.69,71.12,-13.42
1982,1,10,-11.23,-17.02,-14.13,1.46,0,58.9,3.61,241.75,4.59,243.12,65.81,-13.09
1982,1,11,-10.02,-13.78,-11.9,2.08,0,58.71,3.3,237.5,4.33,238.25,75.62,-11.17
1982,1,12,-12.28,-16.24,-14.26,1.65,0,58.94,3.45,279.88,4.43,280.38,73.25,-12.84
1982,1,13,-13.67,-19.63,-16.64,1.16,0,59,3.64,254.88,4.7,256.38,62.19,-14.95
1982,1,14,-13.62,-20.03,-16.82,1.1,0,58.9,4.02,254.38,5.19,255.62,60.38,-15.12
1982,1,15,-14.07,-21.77,-17.92,0.92,0,59.05,4.41,277.06,5.75,278.56,52.88,-15.16
1982,1,16,-15.7,-23.46,-19.59,0.79,0,59.05,4.06,274.62,5.29,275.81,52.25,-17.2
1982,1,17,-15.73,-23.24,-19.49,0.79,0,59.03,2.8,268.81,3.64,269.88,53.19,-17.11
1982,1,18,-14.48,-21.48,-17.98,0.98,0,58.96,4.76,258.38,6.55,259.75,55.31,-16.02
1982,1,19,-14.15,-20.05,-17.1,1.16,0,58.79,5.11,257.69,6.96,259.44,63.19,-14.75
1982,1,20,-12.25,-18.95,-15.6,1.22,0,58.79,5.73,268.75,8,270.25,60.31,-12.89
1982,1,21,-13.27,-19.33,-16.3,1.22,0,58.81,5.1,236.62,6.91,238.19,64.88,-14.15
1982,1,22,-12.22,-19.38,-15.8,1.16,0,58.66,6.04,243.56,8.27,245.25,57.94,-13.32
1982,1,23,-11.5,-19.04,-15.27,1.22,0,58.7,5.33,235.25,7.15,236.75,56.38,-12.68
1982,1,24,-10.99,-16.6,-13.79,1.59,0.04,59.05,4.09,240.25,5.35,241.56,65.56,-11.83
1982,1,25,-10.29,-17.41,-13.85,1.46,0,59.48,4.84,242.38,6.55,243.75,58.19,-11.71
1982,1,26,-8.34,-15.14,-11.74,1.77,0,59.52,4.34,215.62,5.83,216.88,61.06,-9.7
1982,1,27,-8.39,-14.85,-11.63,1.83,0,59.16,5.38,210.88,7.6,212.06,64.38,-9.11
1982,1,28,-9.04,-15.77,-12.41,1.71,0.78,58.85,6.12,241.81,8.5,242.44,62.19,-9.22
1982,1,29,-10.23,-16.97,-13.6,1.53,0.39,58.76,5.26,239.31,7.01,239.94,58.81,-10.47
1982,1,30,-12.44,-20.02,-16.23,1.16,0.03,58.87,7.04,260.12,9.91,261.94,53.19,-12.53
1982,1,31,-10.17,-18.04,-14.11,1.34,0,59.06,5.2,230.56,7.2,232.62,54.56,-11.17
1982,2,1,-8.6,-13,-10.8,2.2,0.09,58.71,5.28,200.81,7.26,201.94,73.12,-8.7
1982,2,2,-11.15,-17.06,-14.1,1.59,0.06,58.41,5.79,248.31,7.55,250,63,-11.17
1982,2,3,-12.5,-20.24,-16.38,1.1,0,58.54,5.42,239.69,7.3,241.5,54.31,-12.43
1982,2,4,-10.05,-16.81,-13.42,1.53,0,58.42,5.58,225.44,7.42,226.81,60.44,-9.96
1982,2,5,-11.06,-15.33,-13.19,1.83,0.64,58.35,1.95,237.19,2.61,237.25,72,-11.02
1982,2,6,-12.95,-17.92,-15.43,1.4,0.5,58.29,3.5,254,4.59,254.69,68.44,-12.84
1982,2,7,-15.57,-23.68,-19.63,0.79,0,58.28,4.28,247,5.67,248.5,53.44,-15.58
1982,2,8,-14.01,-17.94,-15.97,1.4,0.05,58.17,3.35,191,4.45,192.44,73.19,-13.91
1982,2,9,-13.75,-18.08,-15.92,1.34,0.15,58.35,3.09,221,3.95,221.69,70.88,-14.01
1982,2,10,-15.36,-22.91,-19.13,0.85,0,58.62,5.34,272.81,7.18,274.44,54.75,-15.58
1982,2,11,-12.11,-16.49,-14.3,1.71,0.11,58.46,4.33,228.75,5.97,231.25,70.69,-12.38
1982,2,12,-9.32,-14.63,-11.98,1.89,0.03,58.41,3.4,235.25,4.55,236,66.88,-9.4
1982,2,13,-10.22,-15.85,-13.03,1.71,0.02,58.59,3.16,224.56,4.23,226.69,64.94,-10.94
1982,2,14,-12.1,-20.66,-16.38,1.04,0,58.71,4.68,276.12,6.08,277.12,49.56,-12.63
1982,2,15,-13.83,-22.44,-18.13,0.85,0,58.69,5.9,263.62,7.69,264.88,47.81,-14.88
1982,2,16,-11.45,-19.31,-15.38,1.34,0.01,58.51,5.79,218.81,7.81,220.5,54.38,-11.72
1982,2,17,-9.38,-14.85,-12.12,1.89,0.37,58.32,5.36,233,7.18,234.69,68.25,-9.35
1982,2,18,-10.16,-16.03,-13.1,1.71,0.28,58.3,5.89,234.88,7.89,235.69,67,-10.32
1982,2,19,-11.53,-18.05,-14.79,1.34,0.19,58.5,6.13,258.38,8.21,259.38,58.5,-11.5
1982,2,20,-10.63,-19.32,-14.98,1.16,0.02,58.65,6.55,247,8.91,248.31,49.94,-10.83
1982,2,21,-10.12,-19.07,-14.6,1.22,0,58.55,6.97,241.94,9.41,243.25,50.12,-10.2
1982,2,22,-10.94,-19.17,-15.06,1.22,0.04,58.61,7.09,251.75,9.52,252.5,51.88,-10.73
1982,2,23,-11.95,-20.96,-16.45,1.1,0.01,58.79,3.66,234.12,4.94,236,50.88,-11.14
1982,2,24,-9.87,-16.74,-13.3,1.59,1.01,58.5,5.74,249.81,7.72,250.38,60.38,-9.27
1982,2,25,-12.44,-20.63,-16.53,1.1,0,58.78,3.55,247.44,4.88,249.75,53.81,-12.07
1982,2,26,-12.01,-20.03,-16.02,1.1,0,58.86,5.95,264.44,7.73,265.31,53.38,-12.68
1982,2,27,-9.76,-17.64,-13.7,1.46,0,58.98,5.25,263.75,7.31,265.19,55.56,-9.69
1982,2,28,-8.47,-14.1,-11.28,2.08,0,58.92,2.8,222.5,3.68,223.62,67.19,-8.43
1982,3,1,-5.92,-12.35,-9.13,2.38,0.11,58.76,5.04,237.5,6.91,239.31,63,-5.84
1982,3,2,-5.15,-13.88,-9.52,2.08,0.35,58.91,6.36,233.38,8.72,234.44,56.25,-4.6
1982,3,3,-5.99,-14.85,-10.42,1.95,0.14,58.47,7.72,244.81,10.29,245.19,54.88,-5.45
1982,3,4,-7.82,-19.24,-13.53,1.22,0.01,58.37,6.8,249.81,9.07,251.25,39.88,-6.71
1982,3,5,-7.29,-14.21,-10.75,2.14,0.04,58.25,5.66,237.81,7.57,238.69,60,-6.76
1982,3,6,-6.56,-15.83,-11.19,1.71,0.95,58.19,7.45,250.69,10.08,251.75,50.25,-6.26
1982,3,7,-7.85,-13.42,-10.63,2.2,1.12,58.3,3.01,198.56,3.73,196.44,67.38,-6.42
1982,3,8,-9.66,-17.89,-13.77,1.4,0.72,58.59,6.24,271.81,8.33,271.81,50.38,-9.29
1982,3,9,-9.12,-17.35,-13.23,1.46,0,58.67,4.7,252.06,6.09,253.38,51.06,-9.81
1982,3,10,-7.47,-16.08,-11.77,1.65,0.06,58.73,4.85,253.31,6.5,254.31,50.81,-7.18
1982,3,11,-7.02,-15.97,-11.49,1.65,0,58.76,4.94,245.56,6.38,246.31,49.44,-7.19
1982,3,12,-7.24,-15.45,-11.35,1.77,0.13,58.8,4.6,254.94,5.81,255.38,54.62,-6.91
1982,3,13,-9.85,-19.37,-14.61,1.16,0.01,58.93,5.71,270.94,7.45,271.62,46.56,-9.44
1982,3,14,-10.27,-20.06,-15.17,1.1,0,58.99,4.95,258.56,6.48,260.38,43.25,-10.28
1982,3,15,-5.56,-14.21,-9.88,2.01,0.19,58.73,4.75,251.94,6.61,253.94,52.75,-4.74
1982,3,16,-5.27,-17.27,-11.27,1.53,0.01,58.83,5.99,257.94,8.18,259.5,40.69,-4.62
1982,3,17,-5.63,-11.35,-8.49,2.62,0.01,58.55,5.19,211.81,7.02,212.94,65.38,-5.8
1982,3,18,-5.06,-13.89,-9.48,2.14,0.21,58.7,5.84,239.69,7.73,240.75,56.38,-3.42
1982,3,19,-5.54,-12.85,-9.19,2.26,0.15,58.74,6.39,208.5,8.14,209.69,60,-4.93
1982,3,20,-6.2,-17.48,-11.84,1.46,0,59.17,4.21,255.75,5.66,258.06,45.44,-4.9
1982,3,21,-2.16,-14.27,-8.21,1.95,0,59.06,6.19,248.38,8.41,249.88,40.81,-1.85
1982,3,22,-0.74,-11.49,-6.12,2.56,0,58.95,5.89,227.69,8.21,229.62,47.12,-0.21
1982,3,23,-1.41,-10.7,-6.06,2.75,0,59.08,4.66,236.25,6.13,238.88,51.56,-1.05
1982,3,24,-1.75,-7.96,-4.86,3.48,0,59.14,3.55,213.25,4.59,214.88,65.31,-1.05
1982,3,25,-1.86,-8.57,-5.22,3.3,0.33,58.92,5.03,217.31,6.48,218.19,63.62,-1.23
1982,3,26,-1.98,-8.1,-5.04,3.42,0.03,58.86,5.42,211.94,6.7,213,66.75,-0.4
1982,3,27,-2.81,-11.11,-6.96,2.69,0.1,58.86,4.53,245.38,5.6,246.62,55.75,-1.43
1982,3,28,-3.25,-15.98,-9.61,1.71,0,59.09,4.44,280.94,5.62,281.62,38.75,-2.4
1982,3,29,-2.31,-12.78,-7.54,2.32,0.32,59.21,3.85,254.5,5.35,256.12,46.75,-1.47
1982,3,30,-1.69,-12.95,-7.32,2.32,0,59.22,3.18,232.81,3.94,234.25,48.06,0.2
1982,3,31,-0.7,-6.35,-3.52,3.97,0.09,58.66,4.87,206.31,5.68,207.81,68.12,0.65
1982,4,1,-1.33,-9.06,-5.2,3.23,0.12,58.54,3.84,284.56,4.81,283.69,58.88,0.84
1982,4,2,-4.78,-11.52,-8.15,2.5,0.05,58.94,3.23,60.81,3.86,60.94,60,-2.74
1982,4,3,-3.35,-15.12,-9.23,1.83,0,59.26,3.15,208.38,4.26,208.56,42.44,-0.37
1982,4,4,-0.27,-11.56,-5.92,2.62,0,58.97,3.08,230.25,4.17,232.88,46.5,1.21
1982,4,5,1.74,-12.47,-5.36,2.38,0,59.04,5.76,258.81,8.05,260.69,37.31,2.97
1982,4,6,2.33,-11.49,-4.58,2.56,0,59.28,5.5,240.5,7.17,241.88,39.44,3.33
1982,4,7,1.86,-9.74,-3.95,3.05,0.03,59.26,5,254.62,6.45,255.88,46.38,2.56
1982,4,8,-0.45,-8.13,-4.29,3.48,0.01,58.98,3.05,206.81,3.79,208.12,58.06,0.62
1982,4,9,-3.21,-16.74,-9.98,1.71,0.01,59.18,7.49,265.75,9.54,266.19,37.31,-1.49
1982,4,10,-2.6,-18.26,-10.43,1.34,0,59.26,5.73,258.5,6.91,259.75,30.56,-0.95
1982,4,11,-0.77,-17.42,-9.1,1.46,0,59.22,4.4,288.75,5.58,289.12,28.75,0.33
1982,4,12,-1.6,-15.73,-8.67,1.71,0,59.24,3.86,266.44,4.98,265,35.06,1.25
1982,4,13,-2.45,-19.11,-10.78,1.22,0.02,59.39,1.77,194.5,2.05,193.81,26.44,0.87
1982,4,14,-0.1,-16.99,-8.54,1.53,0,59.21,1.55,212.69,1.89,211.06,26.12,2.3
1982,4,15,-0.71,-10.48,-5.6,2.81,1.22,58.99,4.56,221.44,5.41,222.06,49.62,1.4
1982,4,16,-1.98,-13.92,-7.95,2.01,0.04,59.13,3.62,285.44,4.52,286.12,42,-0.24
1982,4,17,1.05,-10.56,-4.75,2.87,1.56,58.91,5.6,223.5,7.31,224.94,47.44,2.66
1982,4,18,0.57,-8.93,-4.18,3.23,2.2,58.97,3.33,218.81,4.52,219.44,54.12,4.18
1982,4,19,-2.95,-9.98,-6.47,2.93,3.26,59.01,3.29,102.69,3.88,102.38,60.19,-1.68
1982,4,20,-1.63,-8.44,-5.03,3.3,0.6,59.03,1.83,140.12,2.19,141.19,60.62,0.48
1982,4,21,-1.1,-9.37,-5.23,3.05,0.37,59.17,2.24,96.69,2.88,94.5,57.31,0.53
1982,4,22,-1.31,-10.04,-5.67,2.87,0.57,59.21,3.74,203.81,4.73,219,55.56,0.3
1982,4,23,-2.54,-14.64,-8.59,1.95,0.22,59.17,4.8,266.62,5.84,266,41.75,-0.74
1982,4,24,-0.25,-15.54,-7.89,1.83,0,59.1,3.4,288.06,4.52,289.44,33,2.19
1982,4,25,0.98,-12.5,-5.76,2.32,0,59.06,3.45,263.5,4.22,264.62,38.94,2.99
1982,4,26,2.05,-8.03,-2.99,3.48,0.88,59.01,4.27,207.62,5.43,209.25,52.56,4.42
1982,4,27,1.78,-7.36,-2.79,3.66,1.07,59.14,2.23,126.38,2.53,124.94,54.75,5.89
1982,4,28,1.53,-4.57,-1.52,4.58,2.09,58.95,3.81,207.19,4.69,208.94,67.56,3.19
1982,4,29,0.52,-8.62,-4.05,3.36,1.8,58.99,4.43,178.12,5.27,178.94,53.38,3.11
1982,4,30,-2.26,-11.68,-6.97,2.5,0.51,59.31,3.96,119.62,4.72,118.75,49.06,1.38
1982,5,1,-2.73,-15.86,-9.3,1.71,0.01,59.57,4.17,316.06,5.29,331.56,37.69,-0.26
1982,5,2,0,-14.37,-7.18,2.01,0.23,59.45,3.23,240.94,4.02,241.44,35.94,1.56
1982,5,3,0.82,-13.96,-6.57,2.01,0,59.34,3.02,202.31,3.73,201.75,34.06,3.11
1982,5,4,0.6,-14.02,-6.7,2.08,0.28,59.35,3.81,247.06,4.84,247.06,36.06,3.5
1982,5,5,-0.04,-12.66,-6.35,2.26,0.01,59.5,5.06,318.06,6.43,318.38,40.88,1.36
